Semester,WeekNum,Status
COM3040-N,5,P
MUL3051-N,5,P
COM3038-N,5,P
COM3038-N,4,P
COM3038-N,4,P
MUL3051-N,2,P
MUL3051-N,4,P
MUL3051-N,3,P
COM3040-N,4,P
COM3040-N,4,P
COM3038-N,3,P
COM3038-N,3,P
COM3038-N,2,P
COM3040-N,5,P
MUL3051-N,2,P
COM3040-N,3,P
MUL3051-N,2,P
MUL3051-N,3,P
MUL3051-N,3,P
MUL3051-N,2,P
COM3038-N,2,P
COM3040-N,2,P
COM3040-N,2,P
MUL3051-N,8,P
COM3038-N,9,P
MUL3051-N,8,P
COM3038-N,8,P
MUL3051-N,9,P
MUL3051-N,9,P
COM3040-N,13,P
MUL3051-N,12,P
COM3040-N,11,P
COM3040-N,11,P
COM3040-N,10,P
MUL3051-N,10,P
COM3040-N,10,P
MUL3051-N,10,P
COM3038-N,10,P
MUL3051-N,10,P
MUL3051-N,9,P
COM3040-N,9,P
COM3040-N,9,P
MUL3051-N,11,P
MUL3051-N,11,P
MFP2005-N,6,P
MFP2006-N,5,P
MFP2005-N,5,P
MFP2008-N,5,P
MFP2008-N,3,P
MFP2005-N,3,P
MFP2005-N,2,P
MFP2008-N,2,P
MFP2006-N,2,P
MFP2005-N,2,P
MFP2008-N,2,P
MFP2008-N,4,P
MFP2008-N,3,P
MFP2005-N,3,P
MFP2006-N,3,P
MFP2008-N,4,P
MFP2005-N,4,P
MFP2005-N,4,P
MFP2008-N,8,P
MFP2005-N,8,P
MFP2008-N,7,P
MFP2005-N,7,P
MFP2005-N,6,P
MFP2008-N,7,P
MFP2006-N,8,P
MFP2005-N,8,P
MFP2008-N,8,P
MFP2008-N,11,P
MFP2008-N,10,P
MFP2008-N,10,P
COM3041-N,5,P
COM3037-N,3,P
COM3037-N,5,P
COM3037-N,2,P
COM3037-N,7,P
COM3036-N,7,P
COM3036-N,6,P
COM3036-N,6,P
COM3037-N,6,P
COM3041-N,7,P
COM3041-N,6,P
COM3051-N,4,P
COM3041-N,5,P
COM3041-N,4,P
COM3037-N,5,P
COM3036-N,5,P
COM3037-N,4,P
COM3041-N,4,P
COM3041-N,5,P
COM3036-N,4,P
COM3037-N,4,P
COM3041-N,4,P
COM3041-N,3,P
COM3036-N,3,P
COM3036-N,3,P
COM3036-N,3,P
COM3037-N,3,P
COM3041-N,2,P
COM3041-N,3,P
COM3037-N,3,P
COM3041-N,2,P
COM3037-N,2,P
COM3036-N,2,P
COM3036-N,2,P
COM3041-N,2,P
COM3036-N,7,P
COM3041-N,8,P
COM3036-N,7,P
COM3036-N,8,P
COM3037-N,8,P
COM3041-N,7,P
COM3041-N,8,P
COM3041-N,7,P
COM3036-N,10,P
COM3036-N,11,P
COM3036-N,10,P
COM3036-N,12,P
COM3041-N,10,P
COM3041-N,10,P
COM3037-N,10,P
COM3037-N,11,P
COM3041-N,12,P
COM3041-N,11,P
COM3041-N,9,P
COM3037-N,8,P
COM3037-N,7,P
COM3037-N,9,P
COM3036-N,9,P
COM3036-N,13,P
COM3036-N,13,P
CIS1018-N,6,P
CIS1010-N,7,P
CIS1010-N,7,P
CIS1010-N,7,P
CIS1013-N,6,P
CIS1018-N,6,P
CIS1010-N,6,P
CIS1018-N,6,P
CIS1010-N,4,P
CIS1010-N,6,P
CIS1010-N,6,P
CIS1018-N,5,P
CIS1013-N,5,P
CIS1013-N,5,P
CIS1010-N,4,P
CIS1018-N,5,P
CIS1018-N,3,P
CIS1018-N,5,P
CIS1010-N,5,P
CIS1010-N,5,P
CIS1013-N,4,P
CIS1018-N,4,P
CIS1010-N,4,P
CIS1013-N,4,P
CIS1013-N,3,P
CIS1013-N,9,P
CIS1013-N,9,P
CIS1010-N,8,P
CIS1013-N,7,P
CIS1013-N,7,P
CIS1013-N,6,P
CIS1010-N,8,P
CIS1013-N,8,P
CIS1013-N,7,P
CIS1018-N,8,P
CIS1018-N,7,P
CIS1018-N,7,P
CIS1018-N,8,P
CIS1018-N,12,P
CIS1013-N,13,P
CIS1013-N,13,P
CIS1013-N,12,P
CIS1013-N,12,P
CIS1010-N,12,P
CIS1010-N,12,P
CIS1010-N,12,P
CIS1010-N,13,P
CIS1013-N,13,P
CIS1013-N,11,P
CIS1018-N,13,P
CIS1018-N,12,P
CIS1018-N,11,P
CIS1018-N,10,P
CIS1018-N,8,P
CIS1018-N,9,P
CIS1018-N,9,P
CIS1010-N,9,P
CIS1013-N,10,P
CIS1010-N,9,P
CIS1018-N,9,P
CIS1013-N,10,P
CIS1018-N,10,P
CIS1013-N,11,P
CIS1010-N,10,P
CIS1010-N,10,P
CIS1010-N,10,P
CIS1013-N,10,P
CIS1013-N,8,P
CIS1018-N,10,P
CIS1013-N,11,P
CIS1018-N,11,P
CIS1010-N,11,P
CIS1010-N,11,P
CIS1013-N,4,P
CIS1010-N,4,P
CIS1010-N,4,P
CIS1013-N,2,P
CIS1010-N,2,P
CIS1010-N,2,P
CIS1010-N,2,P
CIS1010-N,3,P
CIS1010-N,3,P
CIS1010-N,8,P
CIS1010-N,8,P
CIS1013-N,9,P
CIS1013-N,8,P
CIS1013-N,10,P
GAV2005-N,2,P
GAV3009-N,2,P
GAV3009-N,3,P
GAV3009-N,4,P
GAV3009-N,4,P
GAV3020-N,3,P
VIS3110-N,6,P
GAV3009-N,7,P
GAV3020-N,5,P
GAV3009-N,6,P
VIS3110-N,6,P
VIS3110-N,3,P
VIS3110-N,4,P
VIS3110-N,3,P
GAV3009-N,3,P
GAV3009-N,3,P
GAV3009-N,4,P
GAV3020-N,5,P
GAV3009-N,5,P
VIS3110-N,5,P
GAV3009-N,5,P
GAV3020-N,3,P
GAV3020-N,3,P
GAV3020-N,2,P
GAV3009-N,2,P
GAV3009-N,2,P
VIS3110-N,2,P
VIS3110-N,2,P
GAV3020-N,7,P
GAV3020-N,8,P
GAV3020-N,8,P
GAV3020-N,11,P
GAV3009-N,13,P
VIS3110-N,13,P
GAV3020-N,10,P
GAV3020-N,9,P
GAV3020-N,9,P
GAV3020-N,12,P
GAV3020-N,12,P
GAV3020-N,13,P
GAV3020-N,13,P
GAV3009-N,13,P
MUL3061-N,7,P
MUL3059-N,7,P
MUL3060-N,7,P
MUL3061-N,6,P
MUL3061-N,6,P
MUL3059-N,6,P
MUL3059-N,6,P
MUL3060-N,6,P
MUL3061-N,5,P
MUL3059-N,5,P
MUL3060-N,3,P
MUL3059-N,3,P
MUL3061-N,3,P
MUL3060-N,5,P
MUL3060-N,5,P
MUL3062-N,4,P
MUL3060-N,3,P
MUL3060-N,4,P
MUL3060-N,4,P
MUL3060-N,2,P
MUL3061-N,2,P
MUL3059-N,2,P
MUL3060-N,2,P
MUL3062-N,4,P
MUL3059-N,5,P
MUL3061-N,5,P
MUL3061-N,8,P
MUL3059-N,8,P
MUL3060-N,8,P
MUL3060-N,10,P
MUL3059-N,10,P
MUL3060-N,11,P
MUL3060-N,11,P
MUL3059-N,10,P
MUL3061-N,10,P
MUL3061-N,10,P
MUL3060-N,12,P
MUL3061-N,12,P
MUL3059-N,12,P
MUL3061-N,13,P
MUL3059-N,13,P
VIS3108-N,6,P
VIS3108-N,6,P
VIS3108-N,5,P
VIS3108-N,5,P
VIS3108-N,4,P
VIS3108-N,5,P
VIS3108-N,4,P
VIS3108-N,4,P
VIS3108-N,3,P
VIS3108-N,5,P
VIS3108-N,4,P
VIS3108-N,3,P
VIS3108-N,3,P
VIS3108-N,3,P
VIS3108-N,2,P
VIS3108-N,2,P
VIS3109-N,9,P
VIS3102-N,5,P
VIS3109-N,7,P
VIS3109-N,8,P
VIS3109-N,7,P
VIS3109-N,12,P
VIS3109-N,13,P
VIS3109-N,11,P
VIS3109-N,10,P
VIS3109-N,11,P
VIS3109-N,10,P
VIS3109-N,9,P
CIS1009-N,3,P
CIS1009-N,8,P
MFP2005-N,6,P
MFP2005-N,6,P
MFP2006-N,5,P
MFP2006-N,6,P
MFP2006-N,4,P
MFP2006-N,4,P
MFP2005-N,5,P
MFP2007-N,5,P
MFP2006-N,5,P
MFP2005-N,4,P
MFP2007-N,4,P
MFP2005-N,4,P
MFP2006-N,2,P
MFP2005-N,3,P
MFP2007-N,3,P
MFP2007-N,2,P
MFP2007-N,2,P
MFP2005-N,2,P
MFP2005-N,2,P
MFP2006-N,3,P
MFP2007-N,3,P
MFP2005-N,8,P
MFP2007-N,9,P
MFP2007-N,8,P
MFP2005-N,8,P
MFP2007-N,8,P
MFP2005-N,7,P
MFP2006-N,7,P
MFP2007-N,9,P
MFP2007-N,11,P
MFP2006-N,9,P
MFP2006-N,9,P
MFP2007-N,10,P
CIS2017-N,6,P
CIS2021-N,4,P
CIS2021-N,6,P
CIS2021-N,7,P
CIS2001-N,6,P
CIS2001-N,6,P
CIS2021-N,6,P
CIS2021-N,4,P
CIS2021-N,7,P
CIS2021-N,4,P
CIS2017-N,7,P
CIS2017-N,7,P
CIS2017-N,6,P
CIS2001-N,4,P
CIS2017-N,4,P
CIS2001-N,5,P
CIS2001-N,5,P
CIS2021-N,3,P
CIS2001-N,4,P
CIS2001-N,4,P
CIS2021-N,3,P
CIS2001-N,5,P
CIS2017-N,4,P
CIS2017-N,4,P
CIS2017-N,5,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2001-N,3,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2001-N,2,P
CIS2017-N,2,P
CIS2021-N,2,P
CIS2001-N,2,P
CIS2001-N,2,P
CIS2001-N,3,P
CIS2001-N,3,P
CIS2017-N,9,P
CIS2001-N,7,P
CIS2017-N,7,P
CIS2001-N,8,P
CIS2017-N,8,P
CIS2021-N,8,P
CIS2021-N,8,P
CIS2017-N,8,P
CIS2021-N,8,P
CIS2021-N,11,P
CIS2021-N,11,P
CIS2021-N,11,P
CIS2001-N,12,P
CIS2001-N,13,P
CIS2017-N,10,P
CIS2017-N,10,P
CIS2001-N,7,P
CIS2001-N,10,P
CIS2017-N,11,P
CIS2001-N,11,P
CIS2021-N,9,P
CIS2021-N,9,P
CIS2021-N,10,P
CIS2021-N,10,P
CIS2021-N,10,P
CIS2001-N,10,P
CIS2001-N,9,P
CIS2001-N,9,P
CIS2021-N,13,P
CIS2021-N,13,P
CIS2021-N,12,P
CIS2021-N,12,P
GAV3020-N,6,P
GAV3020-N,7,P
GAV3020-N,6,P
GAV3020-N,3,P
GAV3009-N,2,P
GAV3020-N,5,P
GAV3020-N,5,P
GAV3009-N,3,P
GAV3020-N,4,P
GAV3020-N,4,P
GAV3020-N,2,P
GAV3020-N,3,P
GAV3020-N,4,P
GAV3009-N,2,P
VIS3104-N,2,P
GAV3020-N,3,P
GAV3020-N,8,P
GAV3020-N,7,P
GAV3020-N,8,P
GAV3020-N,9,P
GAV3020-N,11,P
GAV3020-N,12,P
GAV3020-N,10,P
GAV3020-N,13,P
MED3030-N,6,P
MED3030-N,6,P
MED3055-N,6,P
MED3055-N,6,P
MPR3002-N,7,P
MPR3002-N,7,P
MPR3002-N,6,P
MPR3002-N,6,P
MED3030-N,5,P
MED3055-N,5,P
MED3055-N,4,P
MPR3002-N,5,P
MED3055-N,5,P
MED3055-N,3,P
MED3030-N,3,P
MED3030-N,3,P
MED3055-N,3,P
MED3030-N,2,P
MED3030-N,2,P
MPR3002-N,5,P
MPR3002-N,2,P
MED3055-N,2,P
MED3055-N,2,P
MPR3002-N,3,P
MPR3002-N,3,P
MED3055-N,4,P
MPR3002-N,4,P
MPR3002-N,4,P
MED3030-N,4,P
MED3030-N,4,P
MED3055-N,9,P
MED3055-N,9,P
MED3055-N,7,P
MED3030-N,8,P
MED3030-N,8,P
MPR3002-N,8,P
MED3030-N,9,P
MED3055-N,8,P
MED3055-N,8,P
MPR3002-N,12,P
MPR3002-N,12,P
MED3030-N,12,P
MED3055-N,12,P
MED3055-N,12,P
MED3055-N,13,P
MED3055-N,13,P
MPR3002-N,13,P
MPR3002-N,13,P
MPR3002-N,10,P
MPR3002-N,10,P
MED3030-N,10,P
MPR3002-N,11,P
MPR3002-N,11,P
MED3055-N,10,P
MED3055-N,10,P
MED3055-N,11,P
MED3055-N,11,P
COM3036-N,6,P
COM3037-N,7,P
COM3036-N,7,P
COM3041-N,5,P
COM3041-N,6,P
COM3041-N,6,P
COM3041-N,5,P
COM3036-N,4,P
COM3036-N,4,P
COM3036-N,5,P
COM3037-N,5,P
COM3037-N,4,P
COM3037-N,4,P
COM3051-N,4,P
COM3036-N,6,P
COM3041-N,5,P
COM3041-N,4,P
COM3041-N,3,P
COM3041-N,3,P
COM3036-N,3,P
COM3036-N,2,P
COM3041-N,2,P
COM3037-N,2,P
COM3036-N,2,P
COM3036-N,2,P
COM3041-N,3,P
COM3041-N,2,P
COM3036-N,3,P
COM3036-N,3,P
COM3037-N,9,P
COM3036-N,9,P
COM3036-N,8,P
COM3041-N,8,P
COM3041-N,7,P
COM3041-N,8,P
COM3041-N,7,P
COM3037-N,10,P
COM3037-N,10,P
COM3036-N,10,P
COM3036-N,11,P
COM3041-N,10,P
COM3036-N,12,P
COM3036-N,12,P
COM3036-N,9,P
COM3036-N,10,P
COM3037-N,9,P
COM3036-N,12,P
COM3036-N,13,P
COM3041-N,13,P
COM3041-N,12,P
COM3041-N,12,P
MUL3060-N,7,P
MUL3059-N,7,P
MUL3061-N,7,P
MUL3059-N,6,P
MUL3059-N,6,P
MUL3061-N,6,P
MUL3061-N,6,P
MUL3060-N,6,P
MUL3060-N,6,P
MUL3060-N,5,P
MUL3060-N,5,P
MUL3062-N,4,P
MUL3060-N,4,P
MUL3060-N,4,P
MUL3060-N,3,P
MUL3060-N,3,P
MUL3061-N,3,P
MUL3061-N,3,P
MUL3059-N,3,P
MUL3059-N,3,P
MUL3059-N,5,P
MUL3061-N,5,P
MUL3060-N,2,P
MUL3060-N,2,P
MUL3059-N,2,P
MUL3061-N,2,P
MUL3062-N,4,P
MUL3060-N,9,P
MUL3060-N,9,P
MUL3060-N,8,P
MUL3060-N,7,P
MUL3059-N,5,P
MUL3061-N,5,P
MUL3060-N,8,P
MUL3059-N,8,P
MUL3061-N,8,P
MUL3059-N,12,P
MUL3059-N,13,P
MUL3059-N,10,P
MUL3060-N,10,P
MUL3060-N,10,P
MUL3061-N,7,P
MUL3059-N,7,P
MUL3060-N,11,P
MUL3060-N,11,P
MUL3061-N,11,P
MUL3061-N,11,P
MUL3061-N,10,P
MUL3061-N,10,P
MUL3059-N,10,P
MUL3060-N,12,P
MUL3059-N,12,P
MUL3061-N,12,P
MUL3061-N,12,P
MUL3059-N,11,P
MUL3059-N,11,P
MUL3060-N,13,P
MUL3059-N,13,P
MUL3061-N,13,P
MUL3061-N,13,P
COM3036-N,6,P
COM3037-N,3,P
COM3041-N,6,P
COM3037-N,4,P
COM3037-N,4,P
COM3036-N,4,P
COM3036-N,4,P
COM3041-N,4,P
COM3041-N,3,P
COM3041-N,3,P
COM3041-N,4,P
COM3041-N,2,P
COM3036-N,2,P
COM3037-N,2,P
COM3036-N,3,P
COM3036-N,3,P
COM3037-N,3,P
COM3036-N,3,P
COM3037-N,3,P
COM3041-N,3,P
COM3036-N,7,P
COM3041-N,8,P
COM3041-N,7,P
COM3041-N,10,P
COM3041-N,9,P
COM3036-N,9,P
COM3041-N,12,P
COM3041-N,13,P
MUL3061-N,7,P
MUL3059-N,7,P
MUL3061-N,6,P
MUL3059-N,6,P
MUL3059-N,6,P
MUL3060-N,6,P
MUL3060-N,6,P
MUL3061-N,5,P
MUL3059-N,5,P
MUL3059-N,3,P
MUL3059-N,3,P
MUL3061-N,3,P
MUL3061-N,3,P
MUL3060-N,3,P
MUL3060-N,3,P
MUL3060-N,4,P
MUL3060-N,4,P
MUL3062-N,4,P
MUL3060-N,5,P
MUL3060-N,5,P
MUL3060-N,2,P
MUL3061-N,2,P
MUL3059-N,2,P
MUL3060-N,2,P
MUL3060-N,9,P
MUL3060-N,9,P
MUL3059-N,5,P
MUL3061-N,8,P
MUL3059-N,8,P
MUL3060-N,8,P
MUL3059-N,10,P
MUL3060-N,10,P
MUL3060-N,10,P
MUL3059-N,7,P
MUL3060-N,11,P
MUL3060-N,11,P
MUL3059-N,11,P
MUL3061-N,10,P
VIS3104-N,6,P
VIS3104-N,6,P
GAV3020-N,7,P
GAV3009-N,7,P
GAV3020-N,6,P
GAV3009-N,2,P
GAV3009-N,3,P
GAV3009-N,4,P
GAV3009-N,4,P
GAV3020-N,3,P
GAV3020-N,6,P
GAV3009-N,6,P
VIS3104-N,4,P
GAV3009-N,3,P
GAV3009-N,3,P
VIS3104-N,4,P
GAV3020-N,5,P
VIS3104-N,5,P
GAV3009-N,5,P
GAV3009-N,5,P
VIS3104-N,5,P
VIS3104-N,4,P
GAV3020-N,4,P
GAV3020-N,4,P
GAV3009-N,2,P
GAV3009-N,2,P
VIS3104-N,3,P
VIS3104-N,2,P
GAV3020-N,3,P
GAV3020-N,2,P
GAV3009-N,8,P
GAV3020-N,8,P
VIS3104-N,8,P
VIS3104-N,8,P
VIS3104-N,7,P
GAV3009-N,8,P
GAV3020-N,9,P
GAV3020-N,8,P
GAV3020-N,7,P
GAV3020-N,13,P
VIS3104-N,12,P
VIS3104-N,12,P
GAV3020-N,10,P
GAV3020-N,11,P
GAV3020-N,11,P
GAV3020-N,12,P
GAV3009-N,10,P
VIS3104-N,11,P
VIS3104-N,10,P
VIS3104-N,9,P
VIS3104-N,10,P
GAV3020-N,9,P
GAV3020-N,10,P
VIS3104-N,9,P
GAV3020-N,12,P
GAV3020-N,13,P
GAV3009-N,13,P
GAV3009-N,12,P
GAV2010-N,6,P
GAV2010-N,6,P
GAV2038-N,6,P
GAV2038-N,6,P
GAV2010-N,5,P
GAV2008-N,2,P
GAV2038-N,2,P
GAV2038-N,3,P
GAV2038-N,4,P
GAV2038-N,4,P
GAV2008-N,4,P
GAV2010-N,2,P
GAV2010-N,3,P
GAV2010-N,4,P
GAV2008-N,3,P
GAV2008-N,4,P
GAV2038-N,7,P
GAV2038-N,7,P
GAV2008-N,6,P
GAV2038-N,5,P
GAV2038-N,5,P
GAV2008-N,5,P
GAV2008-N,5,P
GAV2008-N,5,P
GAV2038-N,3,P
GAV2038-N,3,P
GAV2010-N,3,P
GAV2008-N,2,P
GAV2008-N,3,P
GAV2010-N,2,P
GAV2010-N,2,P
GAV2038-N,2,P
GAV2038-N,2,P
GAV2008-N,2,P
GAV2008-N,7,P
GAV2010-N,8,P
GAV2008-N,8,P
GAV2008-N,8,P
GAV2010-N,7,P
GAV2010-N,8,P
GAV2038-N,9,P
GAV2008-N,9,P
GAV2008-N,7,P
GAV2038-N,8,P
GAV2038-N,8,P
GAV2008-N,12,P
GAV2038-N,11,P
GAV2038-N,10,P
GAV2038-N,10,P
GAV2038-N,11,P
GAV2010-N,10,P
GAV2008-N,11,P
GAV2008-N,10,P
GAV2010-N,11,P
GAV2010-N,10,P
GAV2010-N,11,P
GAV2038-N,13,P
GAV2038-N,13,P
GAV2038-N,12,P
GAV2008-N,13,P
GAV2038-N,12,P
GAV2010-N,13,P
GAV2008-N,9,P
GAV2010-N,9,P
GAV2038-N,9,P
GAV2008-N,10,P
GAV2008-N,11,P
COM3047-N,2,P
COM3047-N,2,P
COM3051-N,4,P
COM3047-N,3,P
GAV3020-N,5,P
COM3050-N,5,P
GAV3020-N,4,P
COM3047-N,2,P
COM3050-N,2,P
COM3050-N,2,P
COM3050-N,2,P
COM3050-N,3,P
COM3050-N,3,P
GAV3020-N,3,P
GAV3020-N,2,P
COM3050-N,4,P
COM3050-N,4,P
COM3050-N,8,P
COM3050-N,10,P
GAV2011-N,6,P
GAV2021-N,4,P
GAV2021-N,3,P
GAV2021-N,2,P
GAV2011-N,4,P
GAV2011-N,3,P
GAV2011-N,2,P
GAV2021-N,5,P
GAV2011-N,5,P
GAV2021-N,4,P
GAV2011-N,3,P
GAV2011-N,3,P
GAV2021-N,3,P
GAV2021-N,3,P
GAV2011-N,2,P
GAV2021-N,2,P
GAV2011-N,2,P
GAV2027-N,2,P
GAV2027-N,2,P
GAV2011-N,8,P
GAV2011-N,9,P
GAV2011-N,10,P
GAV2011-N,12,P
GAV2011-N,10,P
GAV2011-N,11,P
GAV2007-N,4,P
GAV2028-N,3,P
GAV2028-N,2,P
GAV2025-N,2,P
GAV2025-N,3,P
GAV2025-N,3,P
GAV2028-N,2,P
GAV2025-N,2,P
GAV2028-N,3,P
GAV2007-N,2,P
GAV2028-N,2,P
GAV2007-N,9,P
GAV2025-N,9,P
GAV2028-N,9,P
GAV2007-N,12,P
GAV2028-N,10,P
GAV2028-N,12,P
GAV2007-N,10,P
GAV2028-N,11,P
GAV2007-N,11,P
GAV2007-N,10,P
GAV2025-N,10,P
GAV2028-N,10,P
MED3050-N,6,P
MED3051-N,6,P
MED3050-N,6,P
MED3040-N,6,P
MED3040-N,7,P
MED3050-N,7,P
MED3040-N,6,P
MED3040-N,5,P
MED3050-N,5,P
MED3051-N,5,P
MED3050-N,5,P
MED3040-N,5,P
MED3050-N,4,P
MED3051-N,4,P
MED3050-N,4,P
MED3040-N,4,P
MED3051-N,3,P
MED3040-N,3,P
MED3040-N,3,P
MED3051-N,3,P
MED3050-N,3,P
MED3051-N,2,P
MED3050-N,12,P
MED3050-N,2,P
MED3050-N,2,P
MED3050-N,3,P
MED3050-N,11,P
MED3051-N,2,P
MED3040-N,2,P
MED3040-N,2,P
MED3040-N,9,P
MED3050-N,9,P
MED3040-N,9,P
MED3051-N,8,P
MED3051-N,6,P
MED3051-N,7,P
MED3051-N,7,P
MED3050-N,7,P
MED3040-N,8,P
MED3050-N,9,P
MED3051-N,9,P
MED3051-N,11,P
MED3050-N,13,P
MED3040-N,10,P
MED3050-N,10,P
MED3051-N,9,P
MED3051-N,11,P
MED3051-N,10,P
MED3051-N,10,P
MED3040-N,11,P
DES3096-N,7,P
DES3096-N,4,P
DES3096-N,6,P
DES3096-N,5,P
DES3095-N,6,P
DES3095-N,6,P
DES3095-N,5,P
DES3095-N,5,P
DES3096-N,3,P
DES3096-N,2,P
DES3096-N,2,P
DES3096-N,3,P
DES3095-N,3,P
DES3095-N,3,P
DES3095-N,4,P
DES3095-N,4,P
DES3096-N,4,P
DES3096-N,9,P
DES3096-N,9,P
DES3095-N,7,P
DES3095-N,8,P
DES3095-N,8,P
DES3096-N,7,P
DES3096-N,6,P
DES3096-N,5,P
DES3096-N,8,P
DES3096-N,8,P
DES3095-N,9,P
DES3095-N,9,P
DES3095-N,13,P
DES3095-N,13,P
DES3096-N,11,P
DES3096-N,11,P
DES3096-N,10,P
DES3096-N,10,P
DES3095-N,11,P
DES3095-N,11,P
DES3095-N,10,P
DES3095-N,10,P
MED3050-N,6,P
MED3051-N,6,P
MED3050-N,6,P
MED3050-N,7,P
MED3040-N,6,P
MED3051-N,4,P
MED3051-N,5,P
MED3040-N,5,P
MED3040-N,4,P
MED3050-N,4,P
MED3051-N,4,P
MED3050-N,4,P
MED3040-N,4,P
MED3040-N,13,P
MED3051-N,3,P
MED3050-N,3,P
MED3051-N,3,P
MED3040-N,3,P
MED3040-N,3,P
MED3040-N,2,P
MED3040-N,2,P
MED3051-N,2,P
MED3050-N,11,P
MED3050-N,3,P
MED3050-N,2,P
MED3050-N,2,P
MED3050-N,12,P
MED3051-N,2,P
MED3050-N,9,P
MED3040-N,9,P
MED3050-N,7,P
MED3040-N,7,P
MED3051-N,7,P
MED3051-N,7,P
MED3051-N,6,P
MED3040-N,7,P
MED3051-N,8,P
MED3050-N,8,P
MED3050-N,9,P
MED3051-N,9,P
MED3051-N,11,P
MED3050-N,13,P
MED3040-N,12,P
MED3051-N,10,P
MED3051-N,10,P
MED3051-N,11,P
MED3051-N,9,P
MED3050-N,10,P
MED3040-N,11,P
CIS2017-N,6,P
CIS2009-N,6,P
CIS2009-N,6,P
CIS2019-N,7,P
CIS2017-N,7,P
CIS2019-N,7,P
CIS2019-N,6,P
CIS2019-N,6,P
CIS2017-N,6,P
CIS2017-N,6,P
CIS2017-N,5,P
CIS2017-N,4,P
CIS2017-N,4,P
CIS2017-N,5,P
CIS2017-N,5,P
CIS2019-N,5,P
CIS2009-N,5,P
CIS2019-N,5,P
CIS2009-N,3,P
CIS2019-N,3,P
CIS2019-N,3,P
CIS2017-N,2,P
CIS2009-N,2,P
CIS2019-N,2,P
CIS2019-N,2,P
CIS2019-N,4,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2017-N,8,P
CIS2009-N,8,P
CIS2017-N,8,P
CIS2017-N,8,P
CIS2019-N,8,P
CIS2019-N,8,P
CIS2019-N,5,P
CIS2009-N,5,P
CIS2017-N,9,P
CIS2009-N,8,P
CIS2009-N,9,P
CIS2009-N,10,P
CIS2009-N,9,P
CIS2009-N,10,P
CIS2009-N,11,P
CIS2009-N,11,P
CIS2017-N,10,P
CIS2019-N,11,P
CIS2019-N,10,P
CIS2019-N,11,P
CIS2019-N,9,P
CIS2019-N,9,P
CIS2017-N,13,P
CIS2017-N,12,P
CIS2017-N,13,P
CIS2017-N,12,P
CIS2017-N,11,P
CIS2017-N,10,P
CIS2009-N,7,P
CIS2019-N,7,P
CIS2019-N,13,P
CIS2019-N,13,P
CIS2009-N,12,P
CIS2019-N,12,P
CIS2019-N,12,P
DES3096-N,7,P
DES3096-N,5,P
DES3096-N,6,P
DES3095-N,6,P
DES3095-N,6,P
DES3095-N,5,P
DES3095-N,5,P
DES3095-N,4,P
DES3095-N,4,P
DES3096-N,3,P
DES3096-N,2,P
DES3096-N,2,P
DES3096-N,3,P
DES3095-N,3,P
DES3095-N,3,P
DES3095-N,2,P
DES3095-N,2,P
DES3095-N,9,P
DES3095-N,9,P
DES3095-N,7,P
DES3096-N,8,P
DES3096-N,8,P
DES3096-N,5,P
DES3096-N,7,P
DES3095-N,8,P
DES3095-N,8,P
DES3095-N,7,P
DES3096-N,9,P
DES3096-N,9,P
DES3095-N,13,P
DES3095-N,13,P
DES3096-N,12,P
DES3096-N,12,P
DES3096-N,10,P
DES3096-N,11,P
DES3096-N,11,P
DES3096-N,10,P
DES3095-N,10,P
DES3095-N,10,P
DES3095-N,11,P
DES3095-N,11,P
GAV3020-N,6,P
VIS3110-N,6,P
GAV3009-N,4,P
GAV3009-N,2,P
GAV3020-N,5,P
GAV3009-N,6,P
VIS3110-N,7,P
VIS3110-N,6,P
GAV3009-N,3,P
GAV3020-N,4,P
GAV3020-N,5,P
GAV3020-N,4,P
GAV3020-N,4,P
GAV3009-N,2,P
VIS3110-N,2,P
VIS3110-N,2,P
GAV3009-N,2,P
GAV3009-N,4,P
GAV3020-N,2,P
VIS3110-N,3,P
VIS3110-N,9,P
GAV3020-N,8,P
GAV3020-N,8,P
GAV3020-N,7,P
GAV3020-N,7,P
GAV3009-N,9,P
GAV3009-N,13,P
GAV3020-N,9,P
GAV3020-N,9,P
GAV3020-N,13,P
GAV3020-N,13,P
GAV2003-N,4,P
GAV2003-N,4,P
GAV2003-N,2,P
GAV2003-N,2,P
GAV2003-N,3,P
GAV2003-N,11,P
DES3095-N,6,P
DES3095-N,6,P
DES3096-N,6,P
DES3096-N,5,P
DES3096-N,4,P
DES3096-N,3,P
DES3096-N,2,P
DES3096-N,3,P
DES3096-N,2,P
DES3095-N,3,P
DES3095-N,3,P
DES3095-N,2,P
DES3095-N,2,P
DES3096-N,4,P
DES3095-N,7,P
DES3095-N,8,P
DES3095-N,8,P
DES3096-N,6,P
DES3096-N,5,P
DES3096-N,8,P
DES3096-N,8,P
DES3095-N,13,P
DES3095-N,13,P
DES3095-N,10,P
DES3095-N,10,P
CIS2014-N,6,P
CIS2014-N,7,P
CIS2018-N,6,P
CIS2014-N,3,P
CIS2014-N,3,P
CIS2018-N,5,P
CIS2018-N,4,P
